season,phase,seq,week,home,away,home_score,away_score,winner
29,playoff,10018,18,AZ,NYS,27.0,34.0,away
29,playoff,10018,18,BER,SAR,23.0,20.0,home
29,playoff,10019,19,BER,NYS,20.0,40.0,away
30,regular,0,1,SJS,AUS,,,away
30,regular,1,1,NOLA,OCO,,,home
30,regular,2,1,COL,BER,,,away
30,regular,3,1,BAL,HON,,,home
30,regular,4,1,YKW,SAR,,,away
30,regular,5,1,AZ,NYS,,,home
30,regular,6,1,CHI,PHI,,,home
30,regular,7,2,BER,SAR,,,home
30,regular,8,2,NYS,HON,,,home
30,regular,9,2,CHI,AUS,,,away
30,regular,10,2,NOLA,AZ,,,away
30,regular,11,2,BAL,COL,,,away
30,regular,12,2,OCO,SJS,,,home
30,regular,13,2,PHI,YKW,,,away
30,regular,14,3,PHI,SJS,,,home
30,regular,15,3,YKW,BER,,,away
30,regular,16,3,COL,CHI,,,away
30,regular,17,3,SAR,BAL,,,home
30,regular,18,3,HON,NOLA,,,away
30,regular,19,3,AUS,NYS,,,home
30,regular,20,3,AZ,OCO,,,home
30,regular,21,4,AUS,HON,,,away
30,regular,22,4,BER,PHI,,,home
30,regular,23,4,NYS,NOLA,,,home
30,regular,24,4,SAR,COL,,,home
30,regular,25,4,SJS,AZ,,,away
30,regular,26,4,YKW,OCO,,,away
30,regular,27,4,CHI,BAL,,,away
30,regular,28,5,PHI,BAL,,,away
30,regular,29,5,BER,CHI,,,home
30,regular,30,5,NYS,OCO,,,home
30,regular,31,5,COL,YKW,,,away
30,regular,32,5,AZ,AUS,,,home
30,regular,33,5,HON,SJS,,,home
30,regular,34,5,SAR,NOLA,,,home
30,regular,35,6,NOLA,SJS,,,home
30,regular,36,6,YKW,CHI,,,away
30,regular,37,6,COL,NYS,,,home
30,regular,38,6,PHI,SAR,,,home
30,regular,39,6,BAL,BER,,,away
30,regular,40,6,OCO,AUS,,,away
30,regular,41,6,HON,AZ,,,away
30,regular,42,7,SJS,NYS,,,home
30,regular,43,7,COL,PHI,,,home
30,regular,44,7,BER,AZ,,,away
30,regular,45,7,CHI,SAR,,,away
30,regular,46,7,BAL,YKW,,,away
30,regular,47,7,AUS,NOLA,,,home
30,regular,48,7,OCO,HON,,,home
30,regular,49,8,AUS,PHI,,,home
30,regular,50,8,HON,CHI,,,home
30,regular,51,8,NYS,BER,,,home
30,regular,52,8,NOLA,BAL,,,away
30,regular,53,8,OCO,SAR,,,home
30,regular,54,8,AZ,YKW,,,home
30,regular,55,8,SJS,COL,,,away
30,regular,56,9,YKW,SJS,,,home
30,regular,57,9,SAR,AZ,,,away
30,regular,58,9,PHI,HON,,,away
30,regular,59,9,BAL,AUS,,,away
30,regular,60,9,BER,OCO,,,home
30,regular,61,9,CHI,NYS,,,away
30,regular,62,9,COL,NOLA,,,away
30,regular,63,10,CHI,COL,,,away
30,regular,64,10,HON,AUS,,,away
30,regular,65,10,SAR,PHI,,,home
30,regular,66,10,AZ,SJS,,,away
30,regular,67,10,BER,BAL,,,home
30,regular,68,10,OCO,NYS,,,away
30,regular,69,10,NOLA,YKW,,,away
30,regular,70,11,AUS,OCO,,,away
30,regular,71,11,NOLA,HON,,,away
30,regular,72,11,YKW,PHI,,,home
30,regular,73,11,COL,BAL,,,home
30,regular,74,11,SJS,BER,,,home
30,regular,75,11,SAR,CHI,,,home
30,regular,76,11,NYS,AZ,,,away
30,regular,77,12,AUS,SJS,,,home
30,regular,78,12,BAL,SAR,,,away
30,regular,79,12,HON,OCO,,,away
30,regular,80,12,NYS,PHI,,,home
30,regular,81,12,AZ,NOLA,,,home
30,regular,82,12,BER,COL,,,away
30,regular,83,12,CHI,YKW,,,away
30,regular,84,13,AUS,COL,,,home
30,regular,85,13,PHI,CHI,,,away
30,regular,86,13,YKW,BAL,,,home
30,regular,87,13,NOLA,NYS,,,away
30,regular,88,13,SAR,BER,,,away
30,regular,89,13,OCO,AZ,,,away
30,regular,90,13,SJS,HON,,,away
30,regular,91,14,BER,YKW,,,away
30,regular,92,14,HON,NYS,,,away
30,regular,93,14,COL,SAR,,,away
30,regular,94,14,NOLA,AUS,,,home
30,regular,95,14,SJS,OCO,,,away
30,regular,96,14,AZ,CHI,,,home
30,regular,97,14,BAL,PHI,,,away
30,regular,98,15,YKW,COL,,,home
30,regular,99,15,AUS,AZ,,,home
30,regular,100,15,PHI,BER,,,home
30,regular,101,15,HON,SAR,,,away
30,regular,102,15,NYS,SJS,,,home
30,regular,103,15,OCO,NOLA,,,home
30,regular,104,15,BAL,CHI,,,away
30,regular,105,16,PHI,COL,,,away
30,regular,106,16,SAR,YKW,,,home
30,regular,107,16,NYS,AUS,,,home
30,regular,108,16,SJS,NOLA,,,home
30,regular,109,16,AZ,HON,,,home
30,regular,110,16,OCO,BAL,,,home
30,regular,111,16,CHI,BER,,,home
30,playoff,10017,17,NYS,AUS,47.0,24.0,home
30,playoff,10017,17,YKW,BER,23.0,34.0,away
30,playoff,10018,18,AZ,NYS,33.0,0.0,home
30,playoff,10018,18,SAR,BER,30.0,24.0,home
30,playoff,10019,19,AZ,SAR,10.0,27.0,away
31,regular,0,1,OCO,AUS,,,away
31,regular,1,1,SAR,YKW,,,home
31,regular,2,1,NOLA,HON,,,away
31,regular,3,1,CHI,PHI,,,away
31,regular,4,1,BER,COL,,,away
31,regular,5,1,NYS,AZ,,,away
31,regular,6,1,SJS,BAL,,,home
31,regular,7,2,HON,OCO,,,home
31,regular,8,2,AZ,AUS,,,away
31,regular,9,2,YKW,BAL,,,away
31,regular,10,2,NOLA,PHI,,,home
31,regular,11,2,BER,SAR,,,home
31,regular,12,2,SJS,NYS,,,away
31,regular,13,2,COL,CHI,,,away
31,regular,14,3,PHI,YKW,,,away
31,regular,15,3,SAR,COL,,,away
31,regular,16,3,HON,CHI,,,away
31,regular,17,3,OCO,AZ,,,home
31,regular,18,3,NYS,NOLA,,,home
31,regular,19,3,AUS,SJS,,,home
31,regular,20,3,BAL,BER,,,home
31,regular,21,4,CHI,SAR,,,away
31,regular,22,4,OCO,COL,,,away
31,regular,23,4,NOLA,SJS,,,home
31,regular,24,4,PHI,BAL,,,home
31,regular,25,4,AZ,HON,,,home
31,regular,26,4,YKW,BER,,,home
31,regular,27,4,AUS,NYS,,,away
31,regular,28,5,BAL,CHI,,,away
31,regular,29,5,AUS,BER,,,away
31,regular,30,5,HON,SJS,,,away
31,regular,31,5,AZ,NOLA,,,away
31,regular,32,5,YKW,COL,,,away
31,regular,33,5,NYS,OCO,,,home
31,regular,34,5,SAR,PHI,,,home
31,regular,35,6,BAL,SAR,,,home
31,regular,36,6,BER,CHI,,,away
31,regular,37,6,OCO,NOLA,,,away
31,regular,38,6,NYS,YKW,,,away
31,regular,39,6,HON,AUS,,,away
31,regular,40,6,SJS,AZ,,,away
31,regular,41,6,COL,PHI,,,home
31,regular,42,7,SJS,OCO,,,home
31,regular,43,7,PHI,BER,,,home
31,regular,44,7,COL,BAL,,,home
31,regular,45,7,CHI,YKW,,,away
31,regular,46,7,NYS,HON,,,away
31,regular,47,7,AZ,SAR,,,away
31,regular,48,7,NOLA,AUS,,,away
31,regular,49,8,COL,AUS,,,home
31,regular,50,8,SAR,OCO,,,home
31,regular,51,8,CHI,NYS,,,home
31,regular,52,8,PHI,HON,,,home
31,regular,53,8,BAL,NOLA,,,away
31,regular,54,8,YKW,AZ,,,home
31,regular,55,8,BER,SJS,,,home
31,regular,56,9,OCO,CHI,,,away
31,regular,57,9,AUS,SAR,,,home
31,regular,58,9,HON,BAL,,,home
31,regular,59,9,SJS,PHI,,,away
31,regular,60,9,AZ,COL,,,home
31,regular,61,9,NOLA,YKW,,,home
31,regular,62,9,NYS,BER,,,away
31,regular,63,10,AZ,SJS,,,home
31,regular,64,10,COL,YKW,,,away
31,regular,65,10,BER,OCO,,,home
31,regular,66,10,NOLA,NYS,,,away
31,regular,67,10,BAL,PHI,,,away
31,regular,68,10,AUS,HON,,,home
31,regular,69,10,SAR,CHI,,,away
31,regular,70,11,CHI,AZ,,,away
31,regular,71,11,AUS,NOLA,,,home
31,regular,72,11,YKW,SAR,,,away
31,regular,73,11,PHI,COL,,,home
31,regular,74,11,BER,BAL,,,home
31,regular,75,11,OCO,HON,,,away
31,regular,76,11,NYS,SJS,,,away
31,regular,77,12,NOLA,OCO,,,away
31,regular,78,12,PHI,CHI,,,home
31,regular,79,12,SJS,AUS,,,away
31,regular,80,12,BAL,COL,,,away
31,regular,81,12,YKW,HON,,,away
31,regular,82,12,SAR,BER,,,home
31,regular,83,12,AZ,NYS,,,home
31,regular,84,13,COL,SAR,,,home
31,regular,85,13,CHI,BAL,,,home
31,regular,86,13,PHI,NYS,,,away
31,regular,87,13,HON,NOLA,,,home
31,regular,88,13,OCO,SJS,,,away
31,regular,89,13,BER,YKW,,,home
31,regular,90,13,AUS,AZ,,,home
31,regular,91,14,CHI,COL,,,away
31,regular,92,14,SAR,NOLA,,,home
31,regular,93,14,SJS,HON,,,away
31,regular,94,14,AZ,OCO,,,away
31,regular,95,14,BAL,YKW,,,away
31,regular,96,14,NYS,AUS,,,away
31,regular,97,14,BER,PHI,,,home
31,regular,98,15,COL,BER,,,away
31,regular,99,15,SJS,NOLA,,,home
31,regular,100,15,OCO,NYS,,,home
31,regular,101,15,PHI,SAR,,,away
31,regular,102,15,HON,AZ,,,away
31,regular,103,15,BAL,AUS,,,home
31,regular,104,15,YKW,CHI,,,away
31,regular,105,16,NOLA,AZ,,,away
31,regular,106,16,HON,NYS,,,home
31,regular,107,16,AUS,OCO,,,home
31,regular,108,16,YKW,PHI,,,home
31,regular,109,16,CHI,BER,,,home
31,regular,110,16,SAR,BAL,,,home
31,regular,111,16,COL,SJS,,,home
31,playoff,10017,17,AZ,HON,20.0,33.0,away
31,playoff,10017,17,SAR,CHI,13.0,23.0,away
31,playoff,10018,18,AUS,HON,27.0,30.0,away
31,playoff,10018,18,COL,CHI,23.0,10.0,home
31,playoff,10019,19,COL,HON,27.0,30.0,away
32,regular,0,1,HON,NYS,,,home
32,regular,1,1,SAR,COL,,,away
32,regular,2,1,BAL,OCO,,,home
32,regular,3,1,BER,CHI,,,home
32,regular,4,1,AUS,AZ,,,home
32,regular,5,1,PHI,YKW,,,home
32,regular,6,1,SJS,NOLA,,,home
32,regular,7,2,HON,AUS,,,home
32,regular,8,2,BAL,SAR,,,home
32,regular,9,2,NYS,SJS,,,home
32,regular,10,2,YKW,BER,,,away
32,regular,11,2,COL,CHI,,,away
32,regular,12,2,AZ,OCO,,,home
32,regular,13,2,PHI,NOLA,,,home
32,regular,14,3,OCO,HON,,,away
32,regular,15,3,NOLA,AZ,,,home
32,regular,16,3,AUS,NYS,,,home
32,regular,17,3,YKW,SJS,,,away
32,regular,18,3,BER,COL,,,home
32,regular,19,3,SAR,PHI,,,away
32,regular,20,3,CHI,BAL,,,home
32,regular,21,4,AZ,HON,,,home
32,regular,22,4,CHI,SAR,,,away
32,regular,23,4,SJS,AUS,,,away
32,regular,24,4,BER,NYS,,,away
32,regular,25,4,PHI,BAL,,,home
32,regular,26,4,NOLA,OCO,,,away
32,regular,27,4,COL,YKW,,,home
32,regular,28,5,AZ,NYS,,,home
32,regular,29,5,SAR,BER,,,home
32,regular,30,5,AUS,NOLA,,,home
32,regular,31,5,OCO,SJS,,,away
32,regular,32,5,CHI,HON,,,away
32,regular,33,5,YKW,BAL,,,home
32,regular,34,5,COL,PHI,,,home
32,regular,35,6,BAL,COL,,,away
32,regular,36,6,NYS,NOLA,,,away
32,regular,37,6,OCO,AUS,,,away
32,regular,38,6,HON,SJS,,,home
32,regular,39,6,BER,PHI,,,home
32,regular,40,6,SAR,AZ,,,away
32,regular,41,6,YKW,CHI,,,home
32,regular,42,7,PHI,CHI,,,home
32,regular,43,7,BAL,BER,,,away
32,regular,44,7,NOLA,HON,,,away
32,regular,45,7,NYS,OCO,,,home
32,regular,46,7,SJS,AZ,,,home
32,regular,47,7,SAR,YKW,,,home
32,regular,48,7,COL,AUS,,,away
32,regular,49,8,OCO,PHI,,,home
32,regular,50,8,AZ,COL,,,home
32,regular,51,8,HON,BAL,,,home
32,regular,52,8,NYS,CHI,,,home
32,regular,53,8,AUS,BER,,,home
32,regular,54,8,SJS,SAR,,,away
32,regular,55,8,NOLA,YKW,,,home
32,regular,56,9,COL,NYS,,,home
32,regular,57,9,PHI,AZ,,,away
32,regular,58,9,SAR,HON,,,away
32,regular,59,9,BER,SJS,,,home
32,regular,60,9,CHI,AUS,,,away
32,regular,61,9,YKW,OCO,,,home
32,regular,62,9,BAL,NOLA,,,away
32,regular,63,10,COL,BAL,,,home
32,regular,64,10,NYS,AZ,,,home
32,regular,65,10,HON,BER,,,away
32,regular,66,10,PHI,SAR,,,home
32,regular,67,10,OCO,NOLA,,,away
32,regular,68,10,CHI,YKW,,,home
32,regular,69,10,AUS,SJS,,,away
32,regular,70,11,HON,OCO,,,home
32,regular,71,11,BER,YKW,,,home
32,regular,72,11,SAR,BAL,,,home
32,regular,73,11,SJS,COL,,,away
32,regular,74,11,CHI,PHI,,,away
32,regular,75,11,AZ,AUS,,,home
32,regular,76,11,NOLA,NYS,,,away
32,regular,77,12,AZ,YKW,,,home
32,regular,78,12,AUS,HON,,,home
32,regular,79,12,COL,SAR,,,away
32,regular,80,12,PHI,BER,,,home
32,regular,81,12,NOLA,SJS,,,away
32,regular,82,12,BAL,CHI,,,home
32,regular,83,12,OCO,NYS,,,home
32,regular,84,13,CHI,COL,,,home
32,regular,85,13,NYS,AUS,,,home
32,regular,86,13,SJS,OCO,,,home
32,regular,87,13,NOLA,SAR,,,away
32,regular,88,13,YKW,PHI,,,away
32,regular,89,13,BER,BAL,,,home
32,regular,90,13,HON,AZ,,,away
32,regular,91,14,SAR,CHI,,,home
32,regular,92,14,HON,NOLA,,,away
32,regular,93,14,SJS,NYS,,,away
32,regular,94,14,AUS,PHI,,,away
32,regular,95,14,BAL,YKW,,,home
32,regular,96,14,COL,BER,,,away
32,regular,97,14,OCO,AZ,,,away
32,regular,98,15,YKW,COL,,,home
32,regular,99,15,OCO,CHI,,,away
32,regular,100,15,AZ,SJS,,,home
32,regular,101,15,NYS,HON,,,home
32,regular,102,15,BAL,PHI,,,home
32,regular,103,15,BER,SAR,,,away
32,regular,104,15,NOLA,AUS,,,away
32,regular,105,16,AUS,OCO,,,home
32,regular,106,16,NYS,BAL,,,home
32,regular,107,16,PHI,COL,,,home
32,regular,108,16,YKW,SAR,,,home
32,regular,109,16,CHI,BER,,,away
32,regular,110,16,AZ,NOLA,,,home
32,regular,111,16,SJS,HON,,,home
32,playoff,10017,17,AUS,NYS,27.0,30.0,away
32,playoff,10017,17,BER,SAR,34.0,17.0,home
32,playoff,10018,18,AZ,NYS,17.0,28.0,away
32,playoff,10018,18,PHI,BER,12.0,16.0,away
32,playoff,10019,19,BER,NYS,24.0,27.0,away
33,regular,0,1,NYS,HON,,,home
33,regular,1,1,BER,PHI,,,home
33,regular,2,1,YKW,OCO,,,home
33,regular,3,1,COL,SAR,,,home
33,regular,4,1,AZ,AUS,,,home
33,regular,5,1,CHI,BAL,,,away
33,regular,6,1,SJS,NOLA,,,away
33,regular,7,2,PHI,SAR,,,away
33,regular,8,2,AUS,OCO,,,home
33,regular,9,2,CHI,NOLA,,,home
33,regular,10,2,NYS,AZ,,,away
33,regular,11,2,YKW,BER,,,away
33,regular,12,2,HON,SJS,,,away
33,regular,13,2,BAL,COL,,,home
33,regular,14,3,COL,PHI,,,home
33,regular,15,3,BER,CHI,,,away
33,regular,16,3,SAR,YKW,,,home
33,regular,17,3,OCO,NYS,,,away
33,regular,18,3,NOLA,AUS,,,away
33,regular,19,3,AZ,HON,,,home
33,regular,20,3,BAL,SJS,,,home
33,regular,21,4,PHI,BAL,,,home
33,regular,22,4,AUS,NYS,,,away
33,regular,23,4,SAR,BER,,,home
33,regular,24,4,SJS,AZ,,,away
33,regular,25,4,COL,HON,,,home
33,regular,26,4,CHI,YKW,,,home
33,regular,27,4,NOLA,OCO,,,away
33,regular,28,5,BAL,YKW,,,home
33,regular,29,5,PHI,CHI,,,away
33,regular,30,5,AUS,HON,,,home
33,regular,31,5,BER,COL,,,home
33,regular,32,5,AZ,NOLA,,,home
33,regular,33,5,OCO,SJS,,,home
33,regular,34,5,SAR,NYS,,,home
33,regular,35,6,COL,CHI,,,away
33,regular,36,6,BER,AUS,,,home
33,regular,37,6,BAL,SAR,,,home
33,regular,38,6,YKW,PHI,,,away
33,regular,39,6,HON,NOLA,,,home
33,regular,40,6,OCO,AZ,,,home
33,regular,41,6,NYS,SJS,,,home
33,regular,42,7,BER,BAL,,,away
33,regular,43,7,PHI,AZ,,,home
33,regular,44,7,CHI,SAR,,,away
33,regular,45,7,YKW,COL,,,away
33,regular,46,7,NOLA,NYS,,,home
33,regular,47,7,HON,OCO,,,home
33,regular,48,7,SJS,AUS,,,home
33,regular,49,8,NOLA,BAL,,,away
33,regular,50,8,OCO,CHI,,,away
33,regular,51,8,AUS,PHI,,,away
33,regular,52,8,NYS,YKW,,,away
33,regular,53,8,HON,SAR,,,away
33,regular,54,8,AZ,COL,,,home
33,regular,55,8,SJS,BER,,,home
33,regular,56,9,SAR,AZ,,,away
33,regular,57,9,BAL,OCO,,,home
33,regular,58,9,YKW,NOLA,,,home
33,regular,59,9,PHI,HON,,,home
33,regular,60,9,CHI,AUS,,,home
33,regular,61,9,BER,NYS,,,away
33,regular,62,9,COL,SJS,,,home
33,regular,63,10,OCO,NOLA,,,home
33,regular,64,10,SAR,BAL,,,home
33,regular,65,10,AZ,SJS,,,home
33,regular,66,10,PHI,YKW,,,away
33,regular,67,10,HON,AUS,,,away
33,regular,68,10,NYS,COL,,,away
33,regular,69,10,CHI,BER,,,away
33,regular,70,11,NYS,OCO,,,away
33,regular,71,11,COL,BAL,,,home
33,regular,72,11,BER,YKW,,,home
33,regular,73,11,SJS,PHI,,,home
33,regular,74,11,SAR,CHI,,,home
33,regular,75,11,AUS,AZ,,,away
33,regular,76,11,NOLA,HON,,,away
33,regular,77,12,NOLA,SJS,,,home
33,regular,78,12,YKW,SAR,,,away
33,regular,79,12,OCO,HON,,,home
33,regular,80,12,AUS,BAL,,,home
33,regular,81,12,AZ,NYS,,,home
33,regular,82,12,PHI,BER,,,away
33,regular,83,12,CHI,COL,,,away
33,regular,84,13,BAL,CHI,,,home
33,regular,85,13,COL,YKW,,,away
33,regular,86,13,NYS,AUS,,,away
33,regular,87,13,SAR,PHI,,,home
33,regular,88,13,HON,AZ,,,home
33,regular,89,13,SJS,OCO,,,away
33,regular,90,13,NOLA,BER,,,away
33,regular,91,14,OCO,AUS,,,home
33,regular,92,14,BER,SAR,,,away
33,regular,93,14,NYS,NOLA,,,home
33,regular,94,14,SJS,HON,,,away
33,regular,95,14,AZ,CHI,,,away
33,regular,96,14,YKW,BAL,,,away
33,regular,97,14,PHI,COL,,,home
33,regular,98,15,COL,BER,,,home
33,regular,99,15,NOLA,AZ,,,away
33,regular,100,15,BAL,PHI,,,home
33,regular,101,15,OCO,SAR,,,home
33,regular,102,15,AUS,SJS,,,home
33,regular,103,15,HON,NYS,,,home
33,regular,104,15,YKW,CHI,,,away
33,regular,105,16,SAR,COL,,,home
33,regular,106,16,AUS,NOLA,,,home
33,regular,107,16,SJS,NYS,,,home
33,regular,108,16,AZ,OCO,,,home
33,regular,109,16,HON,YKW,,,home
33,regular,110,16,CHI,PHI,,,home
33,regular,111,16,BAL,BER,,,away
33,playoff,10017,17,OCO,AUS,20.0,16.0,home
33,playoff,10017,17,BAL,CHI,23.0,14.0,home
33,playoff,10018,18,SAR,BAL,24.0,30.0,away
33,playoff,10018,18,AZ,OCO,29.0,34.0,away
33,playoff,10019,19,BAL,OCO,41.0,38.0,home
34,regular,0,1,AZ,AUS,,,home
34,regular,1,1,CHI,BAL,,,home
34,regular,2,1,SJS,NOLA,,,home
34,regular,3,1,NYS,HON,,,away
34,regular,4,1,BER,PHI,,,home
34,regular,5,1,YKW,OCO,,,home
34,regular,6,1,COL,SAR,,,away
34,regular,7,2,PHI,SAR,,,away
34,regular,8,2,AUS,OCO,,,home
34,regular,9,2,CHI,NOLA,,,away
34,regular,10,2,NYS,AZ,,,home
34,regular,11,2,YKW,BER,,,away
34,regular,12,2,HON,SJS,,,home
34,regular,13,2,BAL,COL,,,away
34,regular,14,3,NOLA,AUS,,,home
34,regular,15,3,AZ,HON,,,away
34,regular,16,3,BAL,SJS,,,away
34,regular,17,3,COL,PHI,,,away
34,regular,18,3,BER,CHI,,,away
34,regular,19,3,SAR,YKW,,,home
34,regular,20,3,OCO,NYS,,,home
34,regular,21,4,COL,HON,,,away
34,regular,22,4,CHI,YKW,,,home
34,regular,23,4,NOLA,OCO,,,home
34,regular,24,4,PHI,BAL,,,home
34,regular,25,4,AUS,NYS,,,home
34,regular,26,4,SAR,BER,,,home
34,regular,27,4,SJS,AZ,,,away
34,regular,28,5,SAR,NYS,,,away
34,regular,29,5,BAL,YKW,,,away
34,regular,30,5,PHI,CHI,,,away
34,regular,31,5,AUS,HON,,,home
34,regular,32,5,BER,COL,,,home
34,regular,33,5,AZ,NOLA,,,home
34,regular,34,5,OCO,SJS,,,home
34,regular,35,6,OCO,AZ,,,home
34,regular,36,6,NYS,SJS,,,home
34,regular,37,6,COL,CHI,,,away
34,regular,38,6,BER,AUS,,,home
34,regular,39,6,BAL,SAR,,,home
34,regular,40,6,YKW,PHI,,,home
34,regular,41,6,HON,NOLA,,,home
34,regular,42,7,NOLA,NYS,,,away
34,regular,43,7,HON,OCO,,,home
34,regular,44,7,SJS,AUS,,,away
34,regular,45,7,BER,BAL,,,away
34,regular,46,7,PHI,AZ,,,away
34,regular,47,7,CHI,SAR,,,home
34,regular,48,7,YKW,COL,,,home
34,regular,49,8,AZ,COL,,,home
34,regular,50,8,SJS,BER,,,away
34,regular,51,8,NOLA,BAL,,,away
34,regular,52,8,OCO,CHI,,,away
34,regular,53,8,AUS,PHI,,,away
34,regular,54,8,NYS,YKW,,,home
34,regular,55,8,HON,SAR,,,away
34,regular,56,9,COL,SJS,,,away
34,regular,57,9,SAR,AZ,,,home
34,regular,58,9,BAL,OCO,,,away
34,regular,59,9,YKW,NOLA,,,away
34,regular,60,9,PHI,HON,,,away
34,regular,61,9,CHI,AUS,,,away
34,regular,62,9,BER,NYS,,,home
34,regular,63,10,HON,AUS,,,home
34,regular,64,10,NYS,COL,,,home
34,regular,65,10,CHI,BER,,,home
34,regular,66,10,OCO,NOLA,,,away
34,regular,67,10,SAR,BAL,,,home
34,regular,68,10,AZ,SJS,,,home
34,regular,69,10,PHI,YKW,,,home
34,regular,70,11,SAR,CHI,,,away
34,regular,71,11,AUS,AZ,,,away
34,regular,72,11,NOLA,HON,,,home
34,regular,73,11,NYS,OCO,,,away
34,regular,74,11,COL,BAL,,,home
34,regular,75,11,BER,YKW,,,home
34,regular,76,11,SJS,PHI,,,tie
34,regular,77,12,NOLA,SJS,,,away
34,regular,78,12,YKW,SAR,,,away
34,regular,79,12,OCO,HON,,,away
34,regular,80,12,AUS,BAL,,,away
34,regular,81,12,AZ,NYS,,,home
34,regular,82,12,PHI,BER,,,away
34,regular,83,12,CHI,COL,,,home
34,regular,84,13,HON,AZ,,,home
34,regular,85,13,SJS,OCO,,,home
34,regular,86,13,NOLA,BER,,,away
34,regular,87,13,BAL,CHI,,,home
34,regular,88,13,COL,YKW,,,away
34,regular,89,13,NYS,AUS,,,away
34,regular,90,13,SAR,PHI,,,away
34,regular,91,14,AZ,CHI,,,tie
34,regular,92,14,YKW,BAL,,,home
34,regular,93,14,PHI,COL,,,home
34,regular,94,14,OCO,AUS,,,away
34,regular,95,14,BER,SAR,,,tie
34,regular,96,14,NYS,NOLA,,,away
34,regular,97,14,SJS,HON,,,home
34,regular,98,15,YKW,CHI,,,away
34,regular,99,15,COL,BER,,,away
34,regular,100,15,NOLA,AZ,,,away
34,regular,101,15,BAL,PHI,,,home
34,regular,102,15,OCO,SAR,,,away
34,regular,103,15,AUS,SJS,,,away
34,regular,104,15,HON,NYS,,,away
34,regular,105,16,CHI,PHI,,,home
34,regular,106,16,BAL,BER,,,away
34,regular,107,16,SAR,COL,,,home
34,regular,108,16,AUS,NOLA,,,away
34,regular,109,16,SJS,NYS,,,away
34,regular,110,16,AZ,OCO,,,home
34,regular,111,16,HON,YKW,,,home
34,playoff,10017,17,BER,SAR,35.0,10.0,home
34,playoff,10017,17,AZ,NOLA,30.0,3.0,home
34,playoff,10018,18,HON,AZ,41.0,28.0,home
34,playoff,10018,18,CHI,BER,23.0,20.0,home
34,playoff,10019,19,CHI,HON,33.0,27.0,home
35,regular,0,1,BER,CHI,,,home
35,regular,1,1,COL,OCO,,,away
35,regular,2,1,PHI,SAR,,,away
35,regular,3,1,HON,AZ,,,home
35,regular,4,1,BAL,YKW,,,home
35,regular,5,1,SJS,AUS,,,home
35,regular,6,1,NOLA,NYS,,,home
35,regular,7,2,COL,BER,,,away
35,regular,8,2,NYS,SJS,,,away
35,regular,9,2,YKW,PHI,,,home
35,regular,10,2,CHI,SAR,,,away
35,regular,11,2,AZ,OCO,,,home
35,regular,12,2,BAL,AUS,,,home
35,regular,13,2,NOLA,HON,,,home
35,regular,14,3,AUS,AZ,,,away
35,regular,15,3,HON,NYS,,,home
35,regular,16,3,YKW,SJS,,,home
35,regular,17,3,PHI,CHI,,,home
35,regular,18,3,BER,BAL,,,home
35,regular,19,3,SAR,COL,,,home
35,regular,20,3,OCO,NOLA,,,home
35,regular,21,4,AZ,NOLA,,,home
35,regular,22,4,SAR,BER,,,away
35,regular,23,4,SJS,HON,,,away
35,regular,24,4,PHI,NYS,,,home
35,regular,25,4,BAL,COL,,,home
35,regular,26,4,AUS,OCO,,,away
35,regular,27,4,CHI,YKW,,,home
35,regular,28,5,BER,PHI,,,away
35,regular,29,5,HON,AUS,,,home
35,regular,30,5,OCO,SJS,,,home
35,regular,31,5,SAR,NOLA,,,home
35,regular,32,5,YKW,COL,,,home
35,regular,33,5,CHI,BAL,,,home
35,regular,34,5,AZ,NYS,,,home
35,regular,35,6,NYS,AUS,,,home
35,regular,36,6,OCO,HON,,,away
35,regular,37,6,NOLA,SJS,,,away
35,regular,38,6,PHI,BAL,,,away
35,regular,39,6,BER,AZ,,,away
35,regular,40,6,YKW,SAR,,,home
35,regular,41,6,COL,CHI,,,away
35,regular,42,7,BAL,SAR,,,away
35,regular,43,7,COL,PHI,,,home
35,regular,44,7,AUS,NOLA,,,home
35,regular,45,7,NYS,OCO,,,home
35,regular,46,7,SJS,AZ,,,away
35,regular,47,7,BER,YKW,,,away
35,regular,48,7,CHI,HON,,,away
35,regular,49,8,AZ,CHI,,,home
35,regular,50,8,NOLA,COL,,,home
35,regular,51,8,NYS,SAR,,,home
35,regular,52,8,HON,PHI,,,home
35,regular,53,8,SJS,BER,,,home
35,regular,54,8,AUS,YKW,,,away
35,regular,55,8,OCO,BAL,,,home
35,regular,56,9,BAL,AZ,,,away
35,regular,57,9,BER,NOLA,,,home
35,regular,58,9,PHI,SJS,,,home
35,regular,59,9,SAR,HON,,,home
35,regular,60,9,YKW,OCO,,,away
35,regular,61,9,COL,AUS,,,home
35,regular,62,9,CHI,NYS,,,home
35,regular,63,10,CHI,COL,,,home
35,regular,64,10,NYS,AZ,,,home
35,regular,65,10,NOLA,PHI,,,home
35,regular,66,10,BAL,BER,,,home
35,regular,67,10,OCO,AUS,,,home
35,regular,68,10,SAR,YKW,,,away
35,regular,69,10,HON,SJS,,,home
35,regular,70,11,PHI,YKW,,,home
35,regular,71,11,BER,COL,,,home
35,regular,72,11,SJS,CHI,,,home
35,regular,73,11,SAR,BAL,,,away
35,regular,74,11,AZ,HON,,,home
35,regular,75,11,AUS,NYS,,,home
